Date,Stock,label,Predicted,prob_down,prob_up,Confidence,window_id,fit_start,fit_end,Return_1d
2025-07-07,AXISBANK,-1,1,0.19895554,0.80104446,0.80104446,6,2020-02-12,2025-06-29,-0.002122962000535
2025-07-07,BAJAJFINSV,1,1,0.31868345,0.68131655,0.68131655,6,2020-02-12,2025-06-29,0.0060168470984276
2025-07-07,BAJFINANCE,1,1,0.33012605,0.66987395,0.66987395,6,2020-02-12,2025-06-29,-0.0007024353047453
2025-07-07,BHARTIARTL,-1,1,0.22604662,0.7739534,0.7739534,6,2020-02-12,2025-06-29,0.0082788515747074
2025-07-07,BPCL,-1,1,0.2700063,0.7299937,0.7299937,6,2020-02-12,2025-06-29,0.0124206540131326
2025-07-07,BRITANNIA,-1,1,0.4080125,0.5919875,0.5919875,6,2020-02-12,2025-06-29,0.0194922763379592
2025-07-07,CIPLA,-1,1,0.26637268,0.7336273,0.7336273,6,2020-02-12,2025-06-29,-0.0018502932252552
2025-07-07,COALINDIA,1,1,0.1444503,0.8555497,0.8555497,6,2020-02-12,2025-06-29,-0.0047915207535137
2025-07-07,DRREDDY,-1,1,0.34727633,0.65272367,0.65272367,6,2020-02-12,2025-06-29,0.0023711037109581
2025-07-07,EICHERMOT,-1,1,0.3290742,0.6709258,0.6709258,6,2020-02-12,2025-06-29,0.0095043110549728
2025-07-07,GRASIM,-1,1,0.19816136,0.80183864,0.80183864,6,2020-02-12,2025-06-29,-0.0095512233187684
2025-07-07,HCLTECH,-1,1,0.29659456,0.70340544,0.70340544,6,2020-02-12,2025-06-29,-0.0089808873835429
2025-07-07,HDFCBANK,1,1,0.21862948,0.7813705,0.7813705,6,2020-02-12,2025-06-29,-0.0009551613067334
2025-07-07,HEROMOTOCO,1,1,0.39201903,0.60798097,0.60798097,6,2020-02-12,2025-06-29,-0.0087456816169027
2025-07-07,HINDALCO,-1,1,0.26464313,0.73535687,0.73535687,6,2020-02-12,2025-06-29,-0.0105082820867131
2025-07-07,HINDUNILVR,1,1,0.26721936,0.73278064,0.73278064,6,2020-02-12,2025-06-29,0.0303936935983637
2025-07-07,ICICIBANK,1,1,0.32659036,0.67340964,0.67340964,6,2020-02-12,2025-06-29,-0.0049210852118741
2025-07-07,INFY,-1,1,0.2752698,0.7247302,0.7247302,6,2020-02-12,2025-06-29,-0.0083500050914204
2025-07-07,ITC,1,1,0.21265852,0.7873415,0.7873415,6,2020-02-12,2025-06-29,0.0087262939108576
2025-07-07,KOTAKBANK,1,1,0.29649097,0.70350903,0.70350903,6,2020-02-12,2025-06-29,0.0093905492575805
2025-07-07,LT,-1,1,0.32034343,0.67965657,0.67965657,6,2020-02-12,2025-06-29,-0.003672228583593
2025-07-07,M&M,1,1,0.35644966,0.64355034,0.64355034,6,2020-02-12,2025-06-29,-0.000727288166996
2025-07-07,MARUTI,-1,1,0.31983322,0.6801668,0.6801668,6,2020-02-12,2025-06-29,-0.0099635878876704
2025-07-07,NESTLEIND,1,1,0.23239142,0.7676086,0.7676086,6,2020-02-12,2025-06-29,0.0122450357124648
2025-07-07,NTPC,1,1,0.18988693,0.8101131,0.8101131,6,2020-02-12,2025-06-29,0.0058121616967397
2025-07-07,ONGC,1,1,0.33468407,0.6653159,0.6653159,6,2020-02-12,2025-06-29,-0.0151688024125686
2025-07-07,RELIANCE,-1,1,0.2867421,0.7132579,0.7132579,6,2020-02-12,2025-06-29,0.0092974000453061
2025-07-07,SBIN,1,1,0.4003229,0.5996771,0.5996771,6,2020-02-12,2025-06-29,-0.0061587328848508
2025-07-07,SUNPHARMA,1,1,0.21379924,0.78620076,0.78620076,6,2020-02-12,2025-06-29,0.0054464867564614
2025-07-07,TCS,-1,1,0.20152706,0.79847294,0.79847294,6,2020-02-12,2025-06-29,-0.00236844624139
2025-07-07,TECHM,-1,1,0.3761307,0.6238693,0.6238693,6,2020-02-12,2025-06-29,-0.0189100504244164
2025-07-07,TITAN,-1,1,0.3062321,0.6937679,0.6937679,6,2020-02-12,2025-06-29,-0.0056415845373254
2025-07-07,ULTRACEMCO,1,1,0.28674167,0.7132583,0.7132583,6,2020-02-12,2025-06-29,-0.0128738552200895
2025-07-07,WIPRO,-1,1,0.34936506,0.65063494,0.65063494,6,2020-02-12,2025-06-29,-0.0085170168348583
2025-07-08,ASIANPAINT,-1,1,0.22919595,0.77080405,0.77080405,6,2020-02-12,2025-06-29,0.0171115095937806
2025-07-08,AXISBANK,-1,1,0.3187076,0.6812924,0.6812924,6,2020-02-12,2025-06-29,-0.0082545752475556
2025-07-08,BAJAJ-AUTO,-1,1,0.4818992,0.5181008,0.5181008,6,2020-02-12,2025-06-29,-0.0146511490518107
2025-07-08,BAJAJFINSV,1,1,0.35947543,0.64052457,0.64052457,6,2020-02-12,2025-06-29,0.0059310328295762
2025-07-08,BAJFINANCE,1,1,0.43583834,0.56416166,0.56416166,6,2020-02-12,2025-06-29,0.0032444707952081
2025-07-08,BHARTIARTL,-1,1,0.25251365,0.74748635,0.74748635,6,2020-02-12,2025-06-29,-0.0019175633552401
2025-07-08,BPCL,-1,1,0.38679898,0.613201,0.613201,6,2020-02-12,2025-06-29,0.0145506314330448
2025-07-08,BRITANNIA,-1,1,0.46864247,0.5313575,0.5313575,6,2020-02-12,2025-06-29,-0.0076477863438836
2025-07-08,CIPLA,-1,1,0.3373555,0.6626445,0.6626445,6,2020-02-12,2025-06-29,-0.014697087833085
2025-07-08,COALINDIA,1,1,0.16081601,0.839184,0.839184,6,2020-02-12,2025-06-29,-0.0036433930741784
2025-07-08,DRREDDY,-1,1,0.39285737,0.6071426,0.6071426,6,2020-02-12,2025-06-29,-0.0203738147450524
2025-07-08,EICHERMOT,-1,1,0.4276567,0.5723433,0.5723433,6,2020-02-12,2025-06-29,-0.000527905897836
2025-07-08,GRASIM,-1,1,0.3665104,0.6334896,0.6334896,6,2020-02-12,2025-06-29,0.0150048483794738
2025-07-08,HCLTECH,-1,1,0.3389091,0.6610909,0.6610909,6,2020-02-12,2025-06-29,-0.0013446569219539
2025-07-08,HEROMOTOCO,1,1,0.4710021,0.5289979,0.5289979,6,2020-02-12,2025-06-29,-0.0015324027925609
2025-07-08,HINDALCO,1,1,0.4078917,0.5921083,0.5921083,6,2020-02-12,2025-06-29,-0.0093917337534403
2025-07-08,HINDUNILVR,1,1,0.322253,0.677747,0.677747,6,2020-02-12,2025-06-29,-0.0073432073035584
2025-07-08,ICICIBANK,1,1,0.34026617,0.65973383,0.65973383,6,2020-02-12,2025-06-29,0.0043881527843157
2025-07-08,INFY,-1,1,0.40374577,0.5962542,0.5962542,6,2020-02-12,2025-06-29,0.0071910556065895
2025-07-08,JSWSTEEL,-1,1,0.20448673,0.7955133,0.7955133,6,2020-02-12,2025-06-29,0.0050010325144009
2025-07-08,KOTAKBANK,-1,1,0.47852725,0.52147275,0.52147275,6,2020-02-12,2025-06-29,0.0347474088846038
2025-07-08,LT,-1,1,0.4407274,0.5592726,0.5592726,6,2020-02-12,2025-06-29,0.0069804761570093
2025-07-08,M&M,1,1,0.47214407,0.52785593,0.52785593,6,2020-02-12,2025-06-29,-0.0007278175000515
2025-07-08,MARUTI,1,1,0.34421098,0.655789,0.655789,6,2020-02-12,2025-06-29,-0.0084664719997823
2025-07-08,NESTLEIND,1,1,0.33863294,0.66136706,0.66136706,6,2020-02-12,2025-06-29,-0.0017340510324398
2025-07-08,NTPC,-1,1,0.28746402,0.712536,0.712536,6,2020-02-12,2025-06-29,0.0170397158961326
2025-07-08,ONGC,1,1,0.49343348,0.5065665,0.5065665,6,2020-02-12,2025-06-29,0.0071215535048214
2025-07-08,RELIANCE,-1,1,0.33267778,0.6673222,0.6673222,6,2020-02-12,2025-06-29,-0.002530026473767
2025-07-08,TCS,-1,1,0.17913324,0.82086676,0.82086676,6,2020-02-12,2025-06-29,-0.001612165467856
2025-07-08,TECHM,-1,-1,0.63436306,0.36563697,0.63436306,6,2020-02-12,2025-06-29,0.0070817303631467
2025-07-08,WIPRO,-1,1,0.480093,0.519907,0.519907,6,2020-02-12,2025-06-29,0.0070961108672393
2025-07-09,ASIANPAINT,-1,1,0.24972379,0.7502762,0.7502762,6,2020-02-12,2025-06-29,0.0057554012060154
2025-07-09,AXISBANK,-1,1,0.33951432,0.6604857,0.6604857,6,2020-02-12,2025-06-29,-0.000600714971273
2025-07-09,BAJAJFINSV,1,1,0.39187318,0.6081268,0.6081268,6,2020-02-12,2025-06-29,0.0040132663082679
2025-07-09,BAJFINANCE,1,1,0.4606219,0.5393781,0.5393781,6,2020-02-12,2025-06-29,0.0139599534641898
2025-07-09,BHARTIARTL,-1,1,0.27369088,0.7263091,0.7263091,6,2020-02-12,2025-06-29,-0.0050738881398001
2025-07-09,BPCL,-1,1,0.28860527,0.7113947,0.7113947,6,2020-02-12,2025-06-29,-0.0199662812419453
2025-07-09,BRITANNIA,-1,1,0.4680574,0.5319426,0.5319426,6,2020-02-12,2025-06-29,0.0073642027092444
2025-07-09,CIPLA,-1,1,0.3653304,0.6346696,0.6346696,6,2020-02-12,2025-06-29,0.0022844199638554
2025-07-09,COALINDIA,1,-1,0.5414362,0.45856377,0.5414362,6,2020-02-12,2025-06-29,0.0120151797094028
2025-07-09,DRREDDY,-1,1,0.405262,0.594738,0.594738,6,2020-02-12,2025-06-29,-0.0112167604363037
2025-07-09,EICHERMOT,-1,1,0.40513617,0.59486383,0.59486383,6,2020-02-12,2025-06-29,0.0027290560385273
2025-07-09,GRASIM,-1,1,0.32424933,0.6757507,0.6757507,6,2020-02-12,2025-06-29,-0.0081183149790508
2025-07-09,HCLTECH,-1,1,0.31315595,0.68684405,0.68684405,6,2020-02-12,2025-06-29,-0.0199638189504693
2025-07-09,HDFCBANK,1,1,0.3720805,0.6279195,0.6279195,6,2020-02-12,2025-06-29,0.0048964919714553
2025-07-09,HEROMOTOCO,1,-1,0.5009914,0.4990086,0.5009914,6,2020-02-12,2025-06-29,0.0076039743106912
2025-07-09,HINDALCO,1,1,0.31922626,0.68077374,0.68077374,6,2020-02-12,2025-06-29,-0.0169923253263155
2025-07-09,HINDUNILVR,1,1,0.35454023,0.6454598,0.6454598,6,2020-02-12,2025-06-29,0.0128306515654266
2025-07-09,ICICIBANK,1,1,0.40869546,0.59130454,0.59130454,6,2020-02-12,2025-06-29,-0.0070041040185155
2025-07-09,INDUSINDBK,1,1,0.23977304,0.76022696,0.76022696,6,2020-02-12,2025-06-29,-0.0112313159238736
2025-07-09,INFY,-1,1,0.42499214,0.57500786,0.57500786,6,2020-02-12,2025-06-29,-0.0030511686780767
2025-07-09,ITC,-1,1,0.29687226,0.70312774,0.70312774,6,2020-02-12,2025-06-29,0.0053930682054084
2025-07-09,JSWSTEEL,-1,1,0.17992884,0.82007116,0.82007116,6,2020-02-12,2025-06-29,-0.0044018905128588
2025-07-09,KOTAKBANK,-1,1,0.43107557,0.5689244,0.5689244,6,2020-02-12,2025-06-29,0.0021577846643392
2025-07-09,LT,-1,1,0.4273224,0.5726776,0.5726776,6,2020-02-12,2025-06-29,-0.0074034816495097
2025-07-09,M&M,1,1,0.41353267,0.5864673,0.5864673,6,2020-02-12,2025-06-29,0.0058267035224006
2025-07-09,MARUTI,1,1,0.38132256,0.61867744,0.61867744,6,2020-02-12,2025-06-29,0.0045110367727025
2025-07-09,NESTLEIND,1,1,0.324961,0.675039,0.675039,6,2020-02-12,2025-06-29,0.0040944988363067
2025-07-09,ONGC,1,-1,0.51504624,0.48495376,0.51504624,6,2020-02-12,2025-06-29,0.0004522406975893
2025-07-09,RELIANCE,-1,1,0.394243,0.605757,0.605757,6,2020-02-12,2025-06-29,-0.0120967690511458
2025-07-09,SBIN,1,1,0.42642283,0.57357717,0.57357717,6,2020-02-12,2025-06-29,-0.002091948955528
2025-07-09,SUNPHARMA,1,1,0.2708515,0.7291485,0.7291485,6,2020-02-12,2025-06-29,-0.0018534904366842
2025-07-09,TATASTEEL,1,1,0.4541815,0.5458185,0.5458185,6,2020-02-12,2025-06-29,-0.0183367364222968
2025-07-09,TCS,-1,1,0.1280073,0.8719927,0.8719927,6,2020-02-12,2025-06-29,-0.006576182205749
2025-07-09,TECHM,-1,-1,0.51245916,0.48754084,0.51245916,6,2020-02-12,2025-06-29,-0.0125963390991475
2025-07-09,TITAN,1,1,0.4270426,0.5729574,0.5729574,6,2020-02-12,2025-06-29,-0.0026733940782083
2025-07-09,ULTRACEMCO,-1,-1,0.54974127,0.4502587,0.54974127,6,2020-02-12,2025-06-29,0.0094014171538314
2025-07-09,WIPRO,-1,1,0.47769487,0.52230513,0.52230513,6,2020-02-12,2025-06-29,-0.0068607274111245
2025-07-10,ASIANPAINT,-1,1,0.30893087,0.6910691,0.6910691,6,2020-02-12,2025-06-29,-0.0190884232125794
2025-07-10,AXISBANK,-1,1,0.29061782,0.7093822,0.7093822,6,2020-02-12,2025-06-29,-0.0003433522456557
2025-07-10,BAJFINANCE,1,1,0.4905916,0.5094084,0.5094084,6,2020-02-12,2025-06-29,0.0074952679259141
2025-07-10,BPCL,-1,1,0.44915575,0.55084425,0.55084425,6,2020-02-12,2025-06-29,0.0070302295017179
2025-07-10,BRITANNIA,-1,1,0.47574908,0.5242509,0.5242509,6,2020-02-12,2025-06-29,-0.000680038114429
2025-07-10,CIPLA,1,1,0.35021323,0.6497868,0.6497868,6,2020-02-12,2025-06-29,-0.0093181623642411
2025-07-10,EICHERMOT,-1,1,0.39710248,0.6028975,0.6028975,6,2020-02-12,2025-06-29,-0.0075504196520741
2025-07-10,GRASIM,-1,1,0.29208773,0.70791227,0.70791227,6,2020-02-12,2025-06-29,-0.0081488553077905
2025-07-10,HCLTECH,-1,1,0.3841281,0.6158719,0.6158719,6,2020-02-12,2025-06-29,-0.0061529872021698
2025-07-10,HEROMOTOCO,1,1,0.47339475,0.52660525,0.52660525,6,2020-02-12,2025-06-29,-0.00272330786277
2025-07-10,HINDALCO,1,1,0.40896666,0.59103334,0.59103334,6,2020-02-12,2025-06-29,0.0016321507515775
2025-07-10,HINDUNILVR,1,1,0.33298188,0.6670181,0.6670181,6,2020-02-12,2025-06-29,-0.0061895714655881
2025-07-10,ICICIBANK,1,1,0.32168758,0.6783124,0.6783124,6,2020-02-12,2025-06-29,-0.0054473644511812
2025-07-10,INFY,-1,1,0.4434073,0.5565927,0.5565927,6,2020-02-12,2025-06-29,-0.0109566628990058
2025-07-10,ITC,-1,1,0.23191893,0.76808107,0.76808107,6,2020-02-12,2025-06-29,-0.0061986064485803
2025-07-10,JSWSTEEL,-1,1,0.22908127,0.7709187,0.7709187,6,2020-02-12,2025-06-29,0.0027874128662153
2025-07-10,KOTAKBANK,-1,1,0.38892758,0.6110724,0.6110724,6,2020-02-12,2025-06-29,-0.0114385448206225
2025-07-10,LT,-1,1,0.4016946,0.5983054,0.5983054,6,2020-02-12,2025-06-29,-0.0013967720255528
2025-07-10,M&M,1,1,0.40787762,0.5921224,0.5921224,6,2020-02-12,2025-06-29,-0.0043762069926307
2025-07-10,MARUTI,-1,-1,0.540535,0.45946506,0.540535,6,2020-02-12,2025-06-29,0.014434611910989
2025-07-10,NESTLEIND,-1,1,0.3293751,0.6706249,0.6706249,6,2020-02-12,2025-06-29,-0.0108740720100675
2025-07-10,NTPC,-1,1,0.32333565,0.67666435,0.67666435,6,2020-02-12,2025-06-29,-0.0074127088406812
2025-07-10,ONGC,1,1,0.48906845,0.51093155,0.51093155,6,2020-02-12,2025-06-29,-0.0010684553704571
2025-07-10,RELIANCE,-1,1,0.3823983,0.6176017,0.6176017,6,2020-02-12,2025-06-29,-0.0011849948205391
2025-07-10,SBIN,1,1,0.37314963,0.62685037,0.62685037,6,2020-02-12,2025-06-29,-0.0036377071404014
2025-07-10,SUNPHARMA,1,1,0.30038112,0.6996189,0.6996189,6,2020-02-12,2025-06-29,-0.0041332952197702
2025-07-10,TATASTEEL,1,1,0.4848742,0.5151258,0.5151258,6,2020-02-12,2025-06-29,0.0104402746044613
2025-07-10,TCS,-1,1,0.13916826,0.86083174,0.86083174,6,2020-02-12,2025-06-29,-0.0005319708161439
2025-07-10,TECHM,-1,1,0.4708348,0.5291652,0.5291652,6,2020-02-12,2025-06-29,-0.0091033260157894
2025-07-10,TITAN,1,1,0.4669177,0.5330823,0.5330823,6,2020-02-12,2025-06-29,-0.0035838257854206
2025-07-10,ULTRACEMCO,-1,1,0.44233918,0.5576608,0.5576608,6,2020-02-12,2025-06-29,-0.0036618917917546
2025-07-10,WIPRO,-1,1,0.4738952,0.5261048,0.5261048,6,2020-02-12,2025-06-29,-0.0102688511693327
2025-07-11,ASIANPAINT,-1,1,0.36077648,0.6392235,0.6392235,6,2020-02-12,2025-06-29,-0.0048955206609426
2025-07-11,AXISBANK,-1,1,0.25525028,0.7447497,0.7447497,6,2020-02-12,2025-06-29,0.0081594087448177
2025-07-11,BAJAJFINSV,-1,1,0.3641436,0.6358564,0.6358564,6,2020-02-12,2025-06-29,-0.0108855903581572
2025-07-11,BAJFINANCE,-1,1,0.43937635,0.56062365,0.56062365,6,2020-02-12,2025-06-29,-0.0149316984641155
2025-07-11,BHARTIARTL,1,1,0.20011967,0.7998803,0.7998803,6,2020-02-12,2025-06-29,-0.0216849098376279
2025-07-11,BPCL,-1,1,0.38444126,0.61555874,0.61555874,6,2020-02-12,2025-06-29,-0.0173814469493621
2025-07-11,BRITANNIA,-1,1,0.3960607,0.6039393,0.6039393,6,2020-02-12,2025-06-29,-0.0203300269372646
2025-07-11,CIPLA,1,1,0.317962,0.682038,0.682038,6,2020-02-12,2025-06-29,0.004872073984288
2025-07-11,DRREDDY,1,1,0.45379663,0.5462034,0.5462034,6,2020-02-12,2025-06-29,-0.0062569496014731
2025-07-11,EICHERMOT,-1,1,0.3923725,0.6076275,0.6076275,6,2020-02-12,2025-06-29,-0.0069887213985389
2025-07-11,GRASIM,-1,1,0.26638418,0.7336158,0.7336158,6,2020-02-12,2025-06-29,-0.0047206287343463
2025-07-11,HCLTECH,-1,1,0.3328899,0.6671101,0.6671101,6,2020-02-12,2025-06-29,-0.0152670938004642
2025-07-11,HDFCBANK,1,1,0.277835,0.722165,0.722165,6,2020-02-12,2025-06-29,-0.0112152054719066
2025-07-11,HEROMOTOCO,1,1,0.4327317,0.5672683,0.5672683,6,2020-02-12,2025-06-29,-0.0237426963225458
2025-07-11,HINDALCO,1,1,0.38251847,0.6174815,0.6174815,6,2020-02-12,2025-06-29,-0.0060735911404352
2025-07-11,HINDUNILVR,-1,1,0.31882364,0.68117636,0.68117636,6,2020-02-12,2025-06-29,0.0461717694483698
2025-07-11,ICICIBANK,1,1,0.25858867,0.7414113,0.7414113,6,2020-02-12,2025-06-29,-0.0015448005549673
2025-07-11,INDUSINDBK,-1,1,0.40070146,0.59929854,0.59929854,6,2020-02-12,2025-06-29,0.0070352350023552
2025-07-11,INFY,-1,1,0.36034048,0.6396595,0.6396595,6,2020-02-12,2025-06-29,-0.0129348260634383
2025-07-11,ITC,-1,1,0.22860324,0.77139676,0.77139676,6,2020-02-12,2025-06-29,-0.0001200080158905
2025-07-11,JSWSTEEL,-1,1,0.20475882,0.7952412,0.7952412,6,2020-02-12,2025-06-29,-0.0058469254967464
2025-07-11,KOTAKBANK,-1,1,0.4336638,0.5663362,0.5663362,6,2020-02-12,2025-06-29,0.0076232180760673
2025-07-11,LT,-1,1,0.3027826,0.6972174,0.6972174,6,2020-02-12,2025-06-29,-0.0095392239396301
2025-07-11,M&M,1,1,0.33398312,0.6660169,0.6660169,6,2020-02-12,2025-06-29,-0.0282064109304348
2025-07-11,MARUTI,-1,1,0.47194028,0.5280597,0.5280597,6,2020-02-12,2025-06-29,-0.0060078507056512
2025-07-11,NESTLEIND,-1,1,0.3095104,0.6904896,0.6904896,6,2020-02-12,2025-06-29,0.0008744481547304
2025-07-11,NTPC,-1,1,0.341547,0.658453,0.658453,6,2020-02-12,2025-06-29,0.0036607832017514
2025-07-11,ONGC,-1,1,0.4452303,0.5547697,0.5547697,6,2020-02-12,2025-06-29,-0.0054713272254524
2025-07-11,POWERGRID,-1,1,0.36090672,0.6390933,0.6390933,6,2020-02-12,2025-06-29,-0.0023392182385724
2025-07-11,RELIANCE,-1,1,0.32575387,0.67424613,0.67424613,6,2020-02-12,2025-06-29,-0.0145003901624142
2025-07-11,SUNPHARMA,1,1,0.26130992,0.7386901,0.7386901,6,2020-02-12,2025-06-29,0.0057143055624429
2025-07-11,TATASTEEL,1,-1,0.58886474,0.41113526,0.58886474,6,2020-02-12,2025-06-29,-0.0051039916938091
2025-07-11,TCS,-1,1,0.22500873,0.7749913,0.7749913,6,2020-02-12,2025-06-29,-0.0342991684413467
2025-07-11,TECHM,-1,1,0.45657557,0.5434244,0.5434244,6,2020-02-12,2025-06-29,0.0014999004794409
2025-07-11,TITAN,1,1,0.4421661,0.5578339,0.5578339,6,2020-02-12,2025-06-29,-0.0170185245747974
2025-07-11,ULTRACEMCO,-1,1,0.42170137,0.5782986,0.5782986,6,2020-02-12,2025-06-29,-0.0016778091368045
2025-07-14,ASIANPAINT,-1,1,0.27344638,0.7265536,0.7265536,6,2020-02-12,2025-06-29,-0.0154148281847485
2025-07-14,AXISBANK,-1,1,0.23337406,0.76662594,0.76662594,6,2020-02-12,2025-06-29,-0.0009372104366056
2025-07-14,BAJAJFINSV,-1,1,0.31397128,0.6860287,0.6860287,6,2020-02-12,2025-06-29,-0.0067420066999489
2025-07-14,BAJFINANCE,-1,1,0.37269753,0.62730247,0.62730247,6,2020-02-12,2025-06-29,-0.0156936522914434
2025-07-14,BHARTIARTL,-1,1,0.24849087,0.75150913,0.75150913,6,2020-02-12,2025-06-29,-0.0005203130896273
2025-07-14,BPCL,-1,1,0.34009957,0.6599004,0.6599004,6,2020-02-12,2025-06-29,-0.0013048837253374
2025-07-14,BRITANNIA,-1,1,0.34259713,0.6574029,0.6574029,6,2020-02-12,2025-06-29,0.003386349489479
2025-07-14,CIPLA,1,1,0.2900933,0.7099067,0.7099067,6,2020-02-12,2025-06-29,-0.0006734006734007
2025-07-14,COALINDIA,-1,1,0.42936504,0.57063496,0.57063496,6,2020-02-12,2025-06-29,0.0076125327574267
2025-07-14,DRREDDY,1,1,0.35184914,0.64815086,0.64815086,6,2020-02-12,2025-06-29,-0.0032676940667034
2025-07-14,EICHERMOT,-1,1,0.32888782,0.6711122,0.6711122,6,2020-02-12,2025-06-29,-0.0128284657139847
2025-07-14,GRASIM,-1,1,0.29114866,0.70885134,0.70885134,6,2020-02-12,2025-06-29,0.0081100794826469
2025-07-14,HCLTECH,-1,1,0.24934447,0.75065553,0.75065553,6,2020-02-12,2025-06-29,-0.0112921341548459
2025-07-14,HDFCBANK,1,1,0.27172816,0.72827184,0.72827184,6,2020-02-12,2025-06-29,-0.0003528657479695
2025-07-14,HEROMOTOCO,1,1,0.36988044,0.63011956,0.63011956,6,2020-02-12,2025-06-29,0.0078222641300604
2025-07-14,HINDALCO,1,1,0.30482268,0.6951773,0.6951773,6,2020-02-12,2025-06-29,-0.0066323852615126
2025-07-14,HINDUNILVR,-1,1,0.20457429,0.7954257,0.7954257,6,2020-02-12,2025-06-29,-0.0011906497664453
2025-07-14,ICICIBANK,1,1,0.22964233,0.77035767,0.77035767,6,2020-02-12,2025-06-29,0.0007735953279757
2025-07-14,INDUSINDBK,-1,1,0.32541353,0.6745865,0.6745865,6,2020-02-12,2025-06-29,0.0101880424389957
2025-07-14,INFY,-1,1,0.4289108,0.5710892,0.5710892,6,2020-02-12,2025-06-29,-0.0154241157811138
2025-07-14,ITC,-1,1,0.19747835,0.80252165,0.80252165,6,2020-02-12,2025-06-29,0.0062380174354257
2025-07-14,JSWSTEEL,-1,1,0.16753042,0.8324696,0.8324696,6,2020-02-12,2025-06-29,0.0016390988451808
2025-07-14,KOTAKBANK,-1,1,0.3612597,0.6387403,0.6387403,6,2020-02-12,2025-06-29,-0.0075655442821404
2025-07-14,LT,-1,1,0.24534339,0.7546566,0.7546566,6,2020-02-12,2025-06-29,-0.0126250355190311
2025-07-14,M&M,1,1,0.29314065,0.70685935,0.70685935,6,2020-02-12,2025-06-29,0.0061499891919392
2025-07-14,MARUTI,-1,1,0.3861465,0.6138535,0.6138535,6,2020-02-12,2025-06-29,-0.0047717407935635
2025-07-14,NESTLEIND,-1,1,0.25315106,0.74684894,0.74684894,6,2020-02-12,2025-06-29,-0.0044101901700471
2025-07-14,NTPC,-1,1,0.23739737,0.7626026,0.7626026,6,2020-02-12,2025-06-29,-0.0017506863268053
2025-07-14,ONGC,-1,1,0.46084553,0.53915447,0.53915447,6,2020-02-12,2025-06-29,0.0101755348454668
2025-07-14,POWERGRID,-1,1,0.24430948,0.7556905,0.7556905,6,2020-02-12,2025-06-29,-0.001172140384923
2025-07-14,RELIANCE,-1,1,0.27814037,0.72185963,0.72185963,6,2020-02-12,2025-06-29,-0.0076913411059862
2025-07-14,SBIN,-1,1,0.2654069,0.7345931,0.7345931,6,2020-02-12,2025-06-29,0.0002472657464405
2025-07-14,SUNPHARMA,1,1,0.24523187,0.75476813,0.75476813,6,2020-02-12,2025-06-29,0.0063397293995535
2025-07-14,TCS,-1,1,0.18031609,0.8196839,0.8196839,6,2020-02-12,2025-06-29,-0.0132579425948582
2025-07-14,TECHM,-1,1,0.44484806,0.55515194,0.55515194,6,2020-02-12,2025-06-29,-0.0160998782987628
2025-07-14,ULTRACEMCO,-1,1,0.30612272,0.6938773,0.6938773,6,2020-02-12,2025-06-29,0.0016806289113475
2025-07-15,AXISBANK,-1,1,0.2583207,0.7416793,0.7416793,6,2020-02-12,2025-06-29,-0.0057985222486087
2025-07-15,BAJAJ-AUTO,-1,1,0.38380677,0.61619323,0.61619323,6,2020-02-12,2025-06-29,0.0276352395672334
2025-07-15,BAJAJFINSV,-1,1,0.34156162,0.6584384,0.6584384,6,2020-02-12,2025-06-29,0.016420455587419
2025-07-15,BAJFINANCE,-1,1,0.3925417,0.6074583,0.6074583,6,2020-02-12,2025-06-29,0.0103934799824476
2025-07-15,BPCL,-1,1,0.40820312,0.5917969,0.5917969,6,2020-02-12,2025-06-29,0.0105980956847737
2025-07-15,BRITANNIA,-1,1,0.3916433,0.6083567,0.6083567,6,2020-02-12,2025-06-29,0.0012980003722515
2025-07-15,CIPLA,1,1,0.35892612,0.6410739,0.6410739,6,2020-02-12,2025-06-29,0.0046496121388561
2025-07-15,COALINDIA,-1,1,0.334876,0.665124,0.665124,6,2020-02-12,2025-06-29,0.0067734367933256
2025-07-15,DRREDDY,1,1,0.4047978,0.5952022,0.5952022,6,2020-02-12,2025-06-29,0.0082360859021279
2025-07-15,EICHERMOT,-1,1,0.3478387,0.6521613,0.6521613,6,2020-02-12,2025-06-29,0.009114690390215
2025-07-15,GRASIM,-1,1,0.24393076,0.75606924,0.75606924,6,2020-02-12,2025-06-29,-0.0020829732643737
2025-07-15,HCLTECH,-1,1,0.31523722,0.6847628,0.6847628,6,2020-02-12,2025-06-29,-0.0329670614663386
2025-07-15,HDFCBANK,1,1,0.32482433,0.67517567,0.67517567,6,2020-02-12,2025-06-29,0.0063035922749676
2025-07-15,HEROMOTOCO,-1,1,0.40268332,0.5973167,0.5973167,6,2020-02-12,2025-06-29,0.0475808619714654
2025-07-15,HINDALCO,1,1,0.37013865,0.62986135,0.62986135,6,2020-02-12,2025-06-29,0.006526581306032
2025-07-15,HINDUNILVR,-1,1,0.21633083,0.7836692,0.7836692,6,2020-02-12,2025-06-29,0.0040927510328674
2025-07-15,ICICIBANK,1,1,0.31550038,0.6844996,0.6844996,6,2020-02-12,2025-06-29,0.0054814346215152
2025-07-15,INDUSINDBK,-1,1,0.37913662,0.6208634,0.6208634,6,2020-02-12,2025-06-29,0.0154449340607838
