Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-05-27,ASIANPAINT,-1,1,0.20040673,0.79959327,0.79959327,0.0001719978397409
2025-05-28,ASIANPAINT,-1,1,0.20629495,0.79370505,0.79370505,-0.0104829604580081
2025-05-29,ASIANPAINT,-1,1,0.31028783,0.68971217,0.68971217,-0.0038642045760153
2025-05-30,ASIANPAINT,-1,1,0.23785502,0.762145,0.762145,-0.0153423140479334
2025-06-03,ASIANPAINT,1,1,0.22046971,0.7795303,0.7795303,-0.0048529197865433
2025-06-04,ASIANPAINT,1,1,0.16386592,0.8361341,0.8361341,-0.0029702590098676
2025-06-05,ASIANPAINT,1,1,0.16234946,0.83765054,0.83765054,-0.0024455018051856
2025-06-06,ASIANPAINT,1,1,0.23445863,0.7655414,0.7655414,0.0007576574218088
2025-06-09,ASIANPAINT,1,1,0.13145375,0.86854625,0.86854625,0.0012025630056842
2025-06-10,ASIANPAINT,1,1,0.12633628,0.8736637,0.8736637,-0.003793716747892
2025-06-11,ASIANPAINT,1,1,0.19629085,0.80370915,0.80370915,-0.0045517900144272
2025-06-12,ASIANPAINT,1,1,0.33102876,0.66897124,0.66897124,0.0047989919792073
2025-06-13,ASIANPAINT,1,1,0.22786033,0.77213967,0.77213967,-0.0023429743875859
2025-06-16,ASIANPAINT,1,1,0.29517835,0.70482165,0.70482165,0.0138198572736576
2025-06-17,ASIANPAINT,1,1,0.27641922,0.7235808,0.7235808,0.0089095508428687
2025-06-18,ASIANPAINT,1,1,0.27959865,0.72040135,0.72040135,0.0073294950662727
2025-06-19,ASIANPAINT,1,1,0.2487483,0.7512517,0.7512517,-0.0058736000749406
2025-06-20,ASIANPAINT,1,1,0.24761277,0.7523872,0.7523872,0.0078042084463041
2025-06-23,ASIANPAINT,1,1,0.30348796,0.69651204,0.69651204,-0.0094499808400796
2025-06-24,ASIANPAINT,1,1,0.2812885,0.7187115,0.7187115,0.004946808631276
2025-06-25,ASIANPAINT,1,1,0.20711315,0.79288685,0.79288685,0.0020215780431112
2025-06-26,ASIANPAINT,1,1,0.2425496,0.7574504,0.7574504,0.0043423805314461
2025-06-27,ASIANPAINT,1,1,0.3445235,0.6554765,0.6554765,0.0300898957178916
2025-06-30,ASIANPAINT,1,1,0.27119464,0.72880536,0.72880536,-0.0074616065634272
2025-07-01,ASIANPAINT,1,1,0.33533162,0.6646684,0.6646684,0.012131034600892
2025-07-03,ASIANPAINT,-1,1,0.2626828,0.7373172,0.7373172,0.0047532851849829
2025-07-04,ASIANPAINT,-1,1,0.25133038,0.7486696,0.7486696,-0.0027562374949089
2025-07-07,ASIANPAINT,-1,1,0.16423237,0.8357676,0.8357676,0.0076727472627231
